ACO_ID,performance_year,SavingsLossPct,ExpenditureVariancePct,PMPM,FinancialGap,GenSaveLossYoYPct,quality_score,quality_change_yoy_pct,quality_gap_to_100,attention_area_count,utilization_score,ed_visits_per_beneficiary,admissions_per_beneficiary,em_visit_intensity,ed_utilization_change_yoy,admission_change_yoy,em_utilization_change_yoy,advanced_imaging_change_yoy
A1242,2021,0.4844016474965644,-0.46368097190799085,-0.39304971185979554,-0.738213293930515,-0.016461806161481584,0.921498192627461,-0.2080914894885729,-0.9214981926274596,-1.570822682586223,-1.0238145040358182,-0.6827287974730427,-0.6359447254248393,-0.6768348656375912,0.07331953147066121,-0.04453493435000207,-0.12078734538319237,0.18281633889254562
A1247,2021,0.08649918774730822,-0.09427917086336406,-0.2643672196725732,-0.4516446418905154,-0.016461806161481584,0.23857823735216813,-0.7788839705151657,-0.23857823735216657,-1.570822682586223,-0.9120554078268402,-0.6774040745360179,-0.6001502438830093,-0.6509323659559398,0.3553039560788981,0.38455563634999657,0.13828040616451998,0.3957262704884221
A1251,2021,0.09382042067155713,-0.10107594002249382,-0.7643347878447462,0.372662625996534,-0.016461806161481584,1.4496063116063445,0.26228672420178095,-1.4496063116063425,-1.570822682586223,0.46123568537983145,-0.17163118178348197,-0.05220288956961666,0.015618436986511207,-0.10310234029503391,-0.1916402750246629,-0.24061169920464018,-0.08182668423648447
A1252,2021,2.2496858566220954,-2.1025226370474703,-1.295693922695203,-0.02434544483529545,-0.016461806161481584,1.8965630647846896,0.4838531774165314,-1.8965630647846878,-1.570822682586223,-0.1499285868205819,-0.3762525874358555,-0.4826742194524202,-0.040513645596846254,-0.4834587912509663,-0.7395772676459053,-0.2741926168418928,-0.298488590570029
A1262,2021,0.3794644744629869,-0.3662600922669562,-1.273132843720063,-0.864013516431401,-0.016461806161481584,0.3022508474418213,-1.0471446257721502,-0.30225084744181907,-1.570822682586223,-1.3959547406269746,-0.8101208693795098,-0.790334878496066,-0.8355817804784166,-0.09025301782617087,-0.17565240345986186,-0.1133296507888378,-0.024246188488609835
A1290,2021,-0.4561492478557345,0.4095009068355505,-0.4265417554542762,-0.08700939219643009,-0.016461806161481584,1.8965630647846896,0.8243832031767897,-1.8965630647846878,-1.570822682586223,-1.421992854665192,-0.7537752604261772,-0.8293681360498618,-0.852394547622403,-0.1554132904989777,-0.3290539270650184,-0.18384286134493158,0.012356390921847597
A1297,2021,-1.0280472809930006,0.5962958548566337,-0.3437124749984201,0.232295856235371,-0.016461806161481584,0.4445778582304565,-0.5795279012767277,-0.44457785823045404,-1.570822682586223,-1.4591483657084914,-0.8161566402823179,-0.794828203365863,-0.8624797337718498,-0.6207568877777738,-0.5469683371704769,-0.48248218339208243,-0.5056667407085479
A1392,2021,3.968948454731926,-3.698639162190576,-0.9832225546224224,-0.592118444993324,-0.016461806161481584,1.8216541117380403,0.753137216117176,-1.8216541117380385,-1.570822682586223,0.66690752997384,-0.23118230758795028,0.1541509336046638,0.6841420579351556,0.27198583093547274,0.1995059703118633,0.17702836867733554,0.24223939159788122
A1401,2021,1.6139934074816575,-1.5123628725948401,-1.2516743055633894,-0.08593167002671219,-0.016461806161481584,1.8715934137691392,0.6393660664180103,-1.8715934137691375,-1.570822682586223,0.08470700260245657,-0.1838583053957434,-0.116100882366561,-0.07822054194814726,-0.041486027049606196,-0.13584246252091112,-0.1608779200642619,-0.1484346937794143
A1403,2021,0.2504481945474988,-0.2464848952656403,-0.6665013059659698,-0.11172836265375112,-0.016461806161481584,1.894066099683135,0.5181200970648683,-1.8940660996831333,-1.570822682586223,-0.7043356216792611,-0.5998331124648989,-0.5475825989780755,-0.6483441466429352,-0.17626971725096535,-0.25017206587046364,-0.22048567374167313,-0.15330017726359657
A1459,2021,0.8794051895814408,-0.8303914226813518,-0.9042644612911748,-0.2616653632871749,-0.016461806161481584,1.8428783151012562,0.7340671531806305,-1.8428783151012544,-1.570822682586223,-0.763140800574562,-0.5299273307046605,-0.552471550452611,-0.6726199525575807,-0.4469040577488331,-0.5537090074528347,-0.39907904419948337,-0.3267038535484082
A1484,2021,-1.0280472809930006,1.2210006181249717,0.4197749043414185,0.9763165859088363,-0.016461806161481584,0.09625122656353295,-0.9166208910799006,-0.0962512265635314,-1.570822682586223,-0.857638675117757,-0.6710088692513294,-0.5990673411145889,-0.6328596730710145,0.16342394036839852,0.042487479567237404,-0.049478521180815666,0.11949619092576573
A1488,2021,-0.4509899759033218,0.4047111794082182,-0.7017044536979086,0.48530748405641344,-0.016461806161481584,0.39588703875013387,-0.6953339813071732,-0.39588703875013165,-1.570822682586223,0.6900200132212466,0.08686732440635583,0.07655390360136331,0.18411583736981407,0.36190795929114705,0.09731022669486246,0.479397324535883,0.4007545648317236
A1490,2021,-0.029229123642145447,0.013159853100075862,-0.23526610797960493,-0.634509034478945,-0.016461806161481584,0.6680562348196282,-0.3632567716180629,-0.6680562348196268,-1.570822682586223,-1.2011077299589654,-0.7563268076997319,-0.7160386531384889,-0.7877693252907431,0.05090240661320979,-0.02092359573297019,-0.03958161274876547,0.14781952768240106
A1494,2021,-0.7384001188732701,0.6715349206984779,-1.1111850531856582,0.6226880926394331,-0.016461806161481584,1.8965630647846896,0.8256303322038786,-1.8965630647846878,-1.570822682586223,1.1396894657688932,0.5601596189591457,0.3204502067874205,0.4393023865546363,0.06603905507664745,-0.03590493412664198,-0.08082987770971073,0.1277171857139624
A1501,2021,0.06915239708851373,-0.0781748194334678,-0.25121683157731456,-1.0267985231808863,-0.016461806161481584,0.8203711060144832,-0.2871940201433353,-0.820371106014482,-1.570822682586223,-1.4331102516702736,-0.8380940147254641,-0.790902611604198,-0.8324436191273433,-0.11131885332292055,-0.2656719302227575,-0.09124813365332786,0.010889714775735623
A1515,2021,-1.0280472809930006,0.5060983672157603,-0.7754929009356887,0.5580550080070948,-0.016461806161481584,1.6905634439064012,0.32615448874042285,-1.690563443906399,-1.570822682586223,0.63179996048411,-0.02325309066104019,-0.017546914195405577,0.4927188362871963,0.18445853216461627,0.051047627435740206,-0.12787249880399804,0.017789591220245957
A1522,2021,0.379313807356222,-0.3661202170325578,0.1002004950721102,-0.33804214616486755,-0.016461806161481584,0.8178741409129286,-0.36000333553077124,-0.8178741409129269,-1.570822682586223,-0.38280879776913396,-0.40574298888960536,-0.430984816657856,-0.43705459890158693,-0.04769333641580033,-0.19637637163935798,-0.04315042634797028,0.04906900493020792
A1535,2021,1.2608358586613584,-1.18450125720237,-0.4938128643053199,-1.4310283752617348,-0.016461806161481584,1.8965630647846896,0.670493734036064,-1.8965630647846878,-1.570822682586223,-1.282440265943508,-0.7215154514972513,-0.7399103167041065,-0.7759482495007971,-0.5813308007658315,-0.6259021774706526,-0.5907829062989314,-0.4263168373008916
A1539,2021,-1.0280472809930006,0.7541352354018555,-0.6603734194908015,0.5813007853607597,-0.016461806161481584,-0.10475446411164463,-1.111144085912555,0.1047544641116464,-1.570822682586223,-0.37315421615946087,-0.4204624622767328,-0.2649878693303835,-0.4229217752180975,-0.16600193011592285,-0.2526625549076499,-0.2576555989363466,-0.1155989641947433
A1540,2021,1.508805115393889,-1.4147087777638818,1.6183098146643984,0.23545541142698007,-0.016461806161481584,-0.9462317033356796,-1.9254834232865217,0.9462317033356819,-1.570822682586223,1.1464184165877578,0.499304589318781,0.6052958729407423,0.5630776238615844,-1.288548793262658,-1.4035238783128814,-1.2849017527182607,-0.9607886779396363
A1552,2021,0.25031678355406034,-0.2463628968818895,-0.5817640592120057,-1.969528447017382,-0.016461806161481584,1.028867691994326,-0.014081595800440275,-1.0288676919943247,-1.570822682586223,-1.5138576614966566,-0.8674251163775557,-0.8411787807686343,-0.8945452290910378,0.05149410172016378,0.06316683504787361,0.061335995857479356,0.1579758617024655
A1557,2021,1.9550370574278284,-1.828978724660505,0.4139970062248266,0.011177125858887601,-0.016461806161481584,-1.0086558308745546,-1.9858943533587818,1.0086558308745568,-1.570822682586223,1.4337153602453965,1.0286256152782993,1.1932895115218358,1.1474722747892494,-0.28625782924456994,-0.3848096092630193,-0.3584510643865596,-0.11923390975677983
A1596,2021,0.10390206844322396,-0.1104354669654522,-0.8270749086342869,0.4626327813707544,-0.016461806161481584,-0.315748015193042,-1.3153330295567767,0.3157480151930438,-1.570822682586223,1.1086777793862965,1.4826700773330477,0.9070715163960346,0.35796645155390094,-0.12080052658764286,-0.12697860438968106,-0.022128113700643208,-0.012565880283714703
A1617,2021,0.47950108638577665,-0.4591313555543882,-0.8714622300994065,0.3086942529426992,-0.016461806161481584,1.6581028975861873,0.2239112503405871,-1.6581028975861851,-1.570822682586223,0.7350747273997368,0.2169714546647513,0.15867822019761557,0.09919691221868213,-0.05036000898444739,-0.1579708437633844,-0.13994747024408172,-0.03407167700474455
A1622,2021,0.9437380762539912,-0.8901164956846437,-0.6558845831332689,-0.056221424106497594,-0.016461806161481584,0.12621480778219232,-0.8876236446452197,-0.12621480778219143,-1.570822682586223,0.48288535323183185,0.5237590163939191,0.3483726464963063,0.0916157171249872,0.4944998060763455,0.5555679952015268,0.8529749509549365,1.0140345360418095
A1628,2021,-0.6199896947603458,0.5616061944073291,-0.26454038748081893,0.5742870631171461,-0.016461806161481584,0.520735293827884,-0.6438671116383008,-0.5207352938278818,-1.570822682586223,1.3950970338066906,0.8073617095742216,1.232386028842296,0.6883415022159914,0.4126962328408605,0.33846056442474,0.29674120694931755,0.4818792155923208
A1638,2021,0.8600485383279166,-0.8124212353631673,-0.26060519013684,-3.161436271538481,-0.016461806161481584,0.8852921986549145,-0.25973685878262426,-0.8852921986549132,-1.570822682586223,-1.533166824716009,-0.8982300851157377,-0.8694305199854971,-0.8419475965357976,-0.05257741080690006,-0.15033736437112633,-0.2424664697685112,-0.07045575955825699
A1652,2021,-1.0280472809930006,0.48589428854923594,-0.4968541537637458,0.5123787711480293,-0.016461806161481584,1.5644667062778748,0.42825132354386525,-1.5644667062778725,-1.570822682586223,0.2263075328777091,0.046694083148077485,-0.0762952824875131,-0.36153521521273024,-0.10942169099865241,-0.15168586775917048,-0.018623759019522082,-0.06963506035530867
A1675,2021,2.5769736647258594,-2.406367715493661,-0.3046103781650005,-0.4183969095020296,-0.016461806161481584,-0.6578322341060766,-1.6463849263527226,0.6578322341060793,-1.570822682586223,0.87696782075407,0.9386754751578077,0.7887616319722467,0.17716483542848135,0.17429859112117768,0.2338034578133157,0.4080378647261769,0.24576993520539445
A1694,2021,0.3704991583034935,-0.3579369371590442,-0.7905879206883197,-0.7441454960471265,-0.016461806161481584,1.769217844605385,0.702392034856483,-1.7692178446053828,-1.570822682586223,-1.3312983001500516,-0.7357074344907402,-0.8050900678765276,-0.7983528944396395,-0.03991338591415422,-0.22554420993106228,-0.11031918018212886,-0.09089084905032442
A1702,2021,1.302549217180733,-1.2232268020523485,-0.1984132179518831,0.003907766563163018,-0.016461806161481584,1.6031696653519776,0.24371527044158373,-1.6031696653519762,-1.570822682586223,1.0443139019884566,0.2935773438833925,0.49751718148084995,0.5884667151935028,0.028837040291849164,-0.018329750821297352,-0.15151861809182846,0.11424938622365294
A1722,2021,0.008655945151660188,-0.022011562723820502,0.15386166090540726,0.30755624683281574,-0.016461806161481584,1.3197641263254836,0.012663138910893426,-1.3197641263254822,-1.570822682586223,0.9384060673610983,0.10919113458062386,0.4776420359793524,0.43458566706807805,0.049284510411776124,0.05088634908878137,0.12553317680157328,0.16228719304868172
A1736,2021,-1.0280472809930006,0.3616384100237606,-0.771354136075881,0.49765920073608355,-0.016461806161481584,1.7929390130701572,0.6479266555820484,-1.7929390130701555,-1.570822682586223,0.39687180798198785,-0.18547175204281677,-0.06119790057285063,0.29775962433357833,-0.1512451541340691,-0.35972377759267854,-0.06439831115958239,0.10108098459680596
A1737,2021,-1.0280472809930006,0.1044342091141812,0.029591946953348512,0.5709327762975108,-0.016461806161481584,-2.881379657040807,-3.798222255526371,2.881379657040809,-1.570822682586223,1.6352913217322715,2.3057976097739274,2.050652365009141,2.013409811620188,-0.5717510847520199,-0.6779415407299397,-0.014043150689866462,-0.14395405698065694
A1749,2021,-1.0280472809930006,0.5266029634513877,0.4784450325586741,0.3151380744323766,-0.016461806161481584,0.04006951177854505,-0.9709907281449334,-0.04006951177854394,-1.570822682586223,-0.4980786509270881,-0.49702147533487734,-0.5288018671969326,-0.5688677551219194,-0.1809546239019649,-0.3565754386012894,-0.31270442038314383,-0.09496968589112689
A1761,2021,0.8375840633588664,-0.7915661085059654,-0.33924168750783945,0.23835822470617732,-0.016461806161481584,1.576951531785649,0.2189835049519301,-1.5769515317856475,-1.570822682586223,1.3866127045133392,0.791739990470857,0.6930575780384611,1.0967443346663057,0.5243556083577565,0.2092801984956309,0.14794227503121654,0.43724247468812744
A1769,2021,-1.0280472809930006,0.02337788947650156,0.4804462053479976,0.5265017860512808,-0.016461806161481584,1.8965630647846896,0.447457909951575,-1.8965630647846878,-1.570822682586223,1.5946250537399986,1.8699518296898112,2.4971622291257285,2.4181519586717353,-0.24432276791878277,-0.32863680081480834,-0.49468052625248415,-0.20925628311450192
A2000,2021,0.855387546088887,-0.808094097237521,-0.544276042328289,-0.35801166745764523,-0.016461806161481584,0.6917774032844004,-0.3414273992665822,-0.6917774032843982,-1.570822682586223,-0.3079126495243758,-0.39300498476762574,-0.44413220382017876,-0.4507636996470941,0.14857457495786125,-0.04484095979252933,-0.01842423166063833,0.20347904931849667
A2019,2021,-0.3575482437447962,0.31796242270276287,-0.7979791105449089,0.263257701715151,-0.016461806161481584,1.8965630647846896,0.7095148547109487,-1.8965630647846878,-1.570822682586223,-0.9085446508778676,-0.6715069853860194,-0.606854007262913,-0.6710551920891485,-0.17156142502815933,-0.29566030276831484,-0.18303399169584417,-0.12211772473198652
A2021,2021,-0.28841555980444855,0.2537815236440635,0.09108600500800748,0.31475392831652216,-0.016461806161481584,1.729266402980504,0.6637290396102397,-1.7292664029805027,-1.570822682586223,-0.07912832168295739,-0.2301432644260855,-0.2590034967788392,-0.21284290107868012,-0.027953104366451813,-0.2775123822188632,-0.043884890691399336,0.07788177891022453
A2024,2021,-1.0280472809930006,0.7906048663188853,-0.43873893985464024,0.3331506809710289,-0.016461806161481584,0.7417167053155012,-0.29197187413280346,-0.7417167053154994,-1.570822682586223,-1.5861207420296874,-0.9049641920778645,-0.8664508701848653,-0.8953815037095474,-0.027439462620591062,-0.05743483064455452,-0.06423136026238019,0.00045989474939846605
A2029,2021,-0.2633270098674196,0.23048999785248586,-0.7483674078243538,-0.32904609738020874,-0.016461806161481584,0.6480805140071886,-0.538594517229969,-0.6480805140071868,-1.570822682586223,-1.3339313678617828,-0.8115525167554627,-0.7795544372641979,-0.7689534620679627,0.5215047328478425,0.4641649781034514,0.17971583058280027,0.3829531840297871
A2032,2021,-1.0280472809930006,0.5474523397603446,-0.7312761110466629,0.46871289666014326,-0.016461806161481584,1.0488434128067656,0.005249901822680832,-1.0488434128067634,-1.570822682586223,-0.3105457172361034,-0.38019400256771085,-0.41357597035208743,-0.5022748512172758,0.07273892112423463,-0.04395758496540391,0.02318888070864429,0.12026411221171483
A2033,2021,1.0588156588304967,-0.996951211201688,-0.018942970720724386,0.08645816353320461,-0.016461806161481584,1.1899219410446245,0.14177860378597387,-1.1899219410446222,-1.570822682586223,1.2690023467227378,0.5479875034710805,0.8501627281306683,0.8045967051870531,0.3022533125004807,0.3596525234838121,0.19819950005879222,0.3342121766911551
A2035,2021,-1.0280472809930006,0.26766114508223027,-0.9982575971827762,0.4599532189260992,-0.016461806161481584,1.8965630647846896,0.6329339481863312,-1.8965630647846878,-1.570822682586223,0.25731921926030565,-0.14731272271578733,-0.10231091911427237,-0.15667983328955962,0.3643787066581949,0.08473330522638228,0.11800525941970473,0.17294760117983923
A2057,2021,1.3835500691067997,-1.2984257847161975,-1.3399035885576134,-3.3508005572768567,-0.016461806161481584,1.4883092706804473,0.43054284953134403,-1.488309270680445,-1.570822682586223,-1.6223985638357434,-0.9056203183171818,-0.8985324823194706,-0.8786764915657546,0.10535133206650547,-0.03812399218069257,0.08381726443429142,0.17654159529829805
A2067,2021,1.1129527841473803,-1.0472108675210778,-0.9768414892317764,0.056799984154667936,-0.016461806161481584,1.1399826390135237,0.03864707973301795,-1.1399826390135224,-1.570822682586223,0.34479557990555193,-0.030985003586119206,0.05478519671984947,0.18672997455187976,0.2651686314632483,0.15640033775859472,0.21771674540655797,0.4282287362770575
A2070,2021,-0.07881743020201341,0.05919633423475975,-0.29903636667210287,0.13945589528344143,-0.016461806161481584,1.2523460685834995,-0.04094843677752454,-1.2523460685834973,-1.570822682586223,-0.5668309745111458,-0.42489405695117854,-0.4940022461717311,-0.5359760063253222,-0.34139771114730255,-0.4761728756583023,-0.38211181190330684,-0.2703700037773491
A2083,2021,0.3262141516513494,-0.3168239442914799,-0.04220145450190723,0.2864474074085473,-0.016461806161481584,-0.39814786354435666,-1.3950754572521495,0.3981478635443589,-1.570822682586223,1.5276281086304273,0.900229600085975,1.2522619898589424,1.1770342751922145,1.3149856667006423,1.3496191824616326,0.7803010552527853,1.0729866023067292
A2097,2021,1.3114815870628997,-1.2315193707345795,-0.9987579979898022,-0.4128624570937269,-0.016461806161481584,1.272321789395939,-0.13774276965834098,-1.2723217893959373,-1.570822682586223,-0.3623293822334589,-0.2208558676382133,-0.36065045832178194,-0.5267660118399615,0.007282519297450256,-0.016621264669235473,0.06247420525255287,0.0692434920341087
A2098,2021,-0.047536514347730305,0.030155984743342076,-0.7067203548579358,-0.8322701894500706,-0.016461806161481584,0.6368441710501906,-0.39346223665418945,-0.6368441710501893,-1.570822682586223,-1.6308828931290955,-0.9098769129471491,-0.8909468370347156,-0.9000586804448912,-0.561251183846758,-0.7522751445217682,-0.6894414268181599,-0.5283839437307892
